tweet_id,text,task1
1127008490768220164,🥺 I think about this guy’s face and get happy then immediately angry just because...,NOT
1130322850772996096,RT @NikitaDragun: the worst feeling is when u find out u didn’t mean as much to someone as u thought u did and u look so stupid for caring…,NOT
1126903356335718400,RT @nojewl: I rather die with memories than with dreams,NOT
1123742306534940672,"RT @AdamantxYves: America is just a series of terrorist attacks that they won't call terrorism, and we just try to live around/between them.",HOF
1126886419744485376,RT @HuffmanForNC: I'm tired of men who think they have some ordained right to control women. I know the struggles of my single mother who r…,NOT
1126991319295913984,RT @ImThirsTaeKim: The BTS Effect as seen with the guy selling Pizza!! Doesn’t matter what you’re doing you need to stop and dance when you…,NOT
1126956057786322944,@ceecam16 @adamsugly @ceesir143 @Jesssipoop That shit hit me at Denny’s https://t.co/qhYpRjL8es,HOF
1130090532452130818,There’s not one time that i go out that a drink doesn’t get spilled on me🤦🏻‍♀️ forever smelling like an alcoholic,NOT
1130342916294041600,"@krishank9 Let congress die due to its own mistakes, its inability to encourage young leaders, its inability to be… https://t.co/rTJOkqqBGK",NOT
1127078334335205376,They are actually not as empty as we think. They're slow moving in....but not as empty.,NOT
1123817678211252224,RT @Dylangreer11: If you call it bags don’t fucking talk to me https://t.co/NPA6CsL2xQ,HOF
1130158354360356864,I need to go back!!!😭😭,NOT
1130115933161304064,"#ialso Top 100: Jennifer Hardie is a business coach for female entrepreneurs, thought leaders and influencers, auth… https://t.co/bZkFDZ4biB",NOT
1123680155346640899,RT @peachbaby: yoongi hugging people is so stupid endearing bc he doesnt rly? hug?? he kind of throws his body towards whoevers been deemed…,NOT
1123813722965925891,This shit had me dead af,HOF
1123619191142146049,@Akademiks Why Canada why they gotta do ya like this test it in some random country in Africa,NOT
1123648303814651904,Golden State Warriors emotional leader Draymond Green got a bit of a reprieve Wednesday when the NBA league office… https://t.co/hODl3UYf4x,NOT
1123651831241105415,"RT @SerendipityDizl: Mazie Hirono (D-HI) accuses AG Barr of being a liar and of protecting the “liar and grifter currently in the WH,” call…",NOT
1130106424678338562,@jessbelmosto damn,HOF
1123530322245763074,I literally never took the pacer test what is the collective fever dream y’all had is this the Mandela affect did I switch timelines,NOT
1130093778856042501,"RT @JenAshleyWright: When people say abortion is only okay in cases of rape, they're telling women they only get bodily autonomy if they've…",NOT
1123786527119695879,RT @aebxo: I asked my boyfriend to go get me some pads because I didn’t trust him to get the right tampons and he’s come back with baby wip…,NOT
1126752415938633729,RT @QuandaNine: Nigga Biggie was saying “You got a gun up in yo waist please don’t shoot up the place” and this nigga Puff talkin bout some…,NOT
1127015092602789889,RT @aksually: I don't think I'll ever forget about that guy who fucked a McChicken. wonder what he's up to nowadays.,HOF
1130230093744361481,@EwanRushRBLX @ViciousJango kk I’m blocking u and getting a RK to exploit ur fed,HOF
1123684269971386368,2 people followed me // automatically checked by https://t.co/vKegZUzbkd,NOT
1130153744807747584,"RT @tiaramvrie: No one understands. I got so much anger inside me, I been WAITING for a bitch to actually touch me. Lmao.",HOF
1123553835522326529,"RT @lincmurllamy: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to re…",NOT
1123569681573580800,@realDonaldTrump Kill them all,HOF
1123601990305501186,"RT @MIKROKOSMOSSIS: SECOND HAND EMBARRASSMENT JSKSKS
#BBMAsTopSocial BTS @BTS_twt https://t.co/QUmvapFAeI",NOT
1123478317070454784,Yeah I’m knowin’ and you know why nail thought mental ever dem try pigeon hole me get crucified can’t clone this ed… https://t.co/Q56MAAqkFR,NOT
1130322917869277184,"RT @Carsensmaddah: My fave thing about our home is that white people think WE'RE racist because for ONCE, they go to a state where THEY'RE…",NOT
1123720076744589312,but fr amazon has been coming in clutch with my last minute ass lmao tryna scramble &amp; buy shit hella close to the c… https://t.co/DLzxqGAhRI,HOF
1130214956471934978,RT @rukhsxr_: when he finally shuts up &amp; goes on ps4 to play with his stupid friends so you can message your future husband in peace &gt;&gt;&gt;&gt; h…,NOT
1123589533218562048,"RT @purges: I JUST WANNA FUCK........

            .......ᶦⁿᵍ ᵐᵃᵗᵗᵉʳ ᵗᵒ ˢᵒᵐᵉᵒⁿᵉ",HOF
1130169905448456192,RT @pissedkuromi: LMAOOOOOOOOOOO so when are we just gonna start rioting and destroying shit https://t.co/gX7RfCgmjJ,HOF
1130046198646222848,RT @JuanLovesCock: You’re versatile? Fuck yeah man👍 @dilf2050 @aussietrbl @Michaeljc1979 @senior_nobody2 @omaha_pal @RodSteelOfficia @Unifo…,HOF
1123511653385924610,RT @amarinriar: it’s not even about the money but it’s hot as fuck how he told her what he wanted🥺 https://t.co/BUuoJ4fvB1,HOF
1126856824748113923,RT @kekeslime: i needa “bitch I’m coming over” ass friend 😩🙄,HOF
1126756656354717701,Suddenly i want to work in TR IOI PUTRAJAYA,NOT
1127050983262048256,Fuck ups will be the death of me,HOF
1126882619696848896,"RT @iamvore: retweet if youve ever been called one of these:

-ugly
-stupid
-ratlike
-spherical
-vore
-orb
-lumpen proletariat
-pseudodaddy…",NOT
1123761633921261569,RT @BronxTNeck: There’s probably a reason you’re car is getting searched 3x.  #LivePD,NOT
1126941373528043520,Fuck i hate crying,HOF
1130118663653253121,"Labour is unequivocally the party for 'Remain -in a state' it's now too late, the British public, have chosen their… https://t.co/xXhX4Yotbq",NOT
1123826284918915072,@alexmonney Did I just say edition instead of addition. I might be a little tired. 🤦🏻‍♀️,NOT
1126984826509234177,RT @CummiesRYummies: Me having a mental breakdown during the break of the APUSH exam knowing I still don’t know how to HIPP documents for t…,NOT
1123724296214536196,I'm really confused now am I the one who misinterpreted this or are you lost on your own decision and pushin this shit on me cause I'm gone.,NOT
1123683158476644353,"RT @nothingbenji: might fuck around and 

   😮
     |🤚🏼
✋🏼|
    / \
let you break my heart 

   😔
✊🏼|
     |✊🏼
    / \",HOF
1126891121555144704,RT @Kathyyyortiz: If I ever get married I want my ring to look like this! https://t.co/YAui2uuN3w,NOT
1126930568988561409,I really hate how this payroll department works. Fuck you mean y’all don’t cut checks on fridays.,HOF
1123794030712819712,This is not to throw any shade. Some people literally never have their kids. Not me. My kids go everywhere I go.,NOT
1126782363256672256,RT @shanalala_: You're openly admitting to never ever washing your genitals and bum. This is not a class issue. You're classist implying po…,NOT
1127078992845078529,"RT @mikeabrusci: I see everyone has found my man Bigtime Tommie, who is responsible for the greatest piece of television ever created https…",NOT
1126926529882132480,"It's your job to love your mother, and it's our job to keep her in good health. Let's do our jobs extra well this M… https://t.co/2Xh4ixwsde",NOT
1126996121774166017,"RT @makk1123: Am I evil?
My father n law is visiting &amp; staying for a week. He’s a disgusting racist MAGAT. He posts nasty Hillary stuff on…",HOF
1123585364067856386,"@realDonaldTrump 🎶No obstruction
No collusion
Don't give a fuck
'Cause I tweet while I'm poopin'🎶",HOF
1127003369539809281,"@Honeyymac I agree, they fucked up her character. When you think she is finally grown up, she say something stupid… https://t.co/cdNZEeEybs",HOF
1126819797440897026,@richie_bhoy fuck 😂😂😂 good looking guy obviously,HOF
1127054686832537605,@milaaa_4K People can be so greedy!!! They need to be thankful that they had even the opportunity to win.… https://t.co/VQhxyphY1x,NOT
1123754956589289472,RT @KyleSquid126: Fat bottomed girls you make the rockin world go round,HOF
1123771142391644160,"@ibern4you @JoeBiden I don't giva fuck about what Joe said.

My beef is with all of you progressive morons, keep ta… https://t.co/U1I5li8JHM",HOF
1126887518647881729,It's a fucking stu night!!,HOF
1126944057878634497,@DrewskiKeaton Shit soon as I get heroically healthy gonna have to join you fam,HOF
1126973355092054016,@BenFan29650536 IKR ;-; I need to catch up to so many anime fuck,HOF
1123499443754418177,"RT @wenywhen: - Rurouni Kenshin : Kyoto Inferno
- Like Father, Like Son
- Solomon's Prejury https://t.co/hyuht8N0fo",NOT
1126997505894440960,@NicolePineiro1 I fucking love you!!☺️,HOF
1123808597522173953,"People will tell you what they want you to know, you’ll rarely if ever get the whole story unless you end up in a p… https://t.co/7LkFJKlq0d",NOT
1123585917749481472,"RT @G0ofyKiD91: #KeptSecretxXx™©  2019
(Kept Secret + Tyler Winxx)
Got Damn It!!! Got Damn It!!!! 😩 #KeptSecret Diggin'🍆 Out #TylerWinxx Pr…",NOT
1126749249218043904,"RT @YaIIUgIy: “i suck at replying”

no you’re just emotionally closed off from past trauma and haven’t dealt with it in a healthy manner ca…",HOF
1123741627057627136,"RT @LindaForAmerica: Wow, I see you're still deflecting and trying to save your own ass.

It isn't going to work Comey. So keep talking and…",HOF
1130210892220706817,You know humanity is retarded when you can't find any drill machines which can work in tight spaces (like dentists… https://t.co/I1EG2zNPrM,NOT
1123662124042137600,BIG DOG UPDATE: https://t.co/p1LoqR2JUs,NOT
1127078820844957696,omg in 7 months i'll be 19 and im here trying to figure out what adulting would be like.,NOT
1126800444922179585,RT @031KadoeStuntin: I hate my past that shit so ugly,HOF
1123606947989790725,RT @amadijuana: GROWN PEOPLE WHO HAVE SHIT TO LOSE DONT REACT TO EVERYTHING OR ANYTHING SOMETHINGS NEED TO BE OVERLOOKED AND IGNORED,NOT
1130297458431614976,RT @notlipglosse: daenerys when she snatches the throne from satan and becomes the queen of hell since she's fireproof #gameofthronesfinale…,NOT
1130025835337904128,RT @spitfiregay: Fuck. Koalas are functionally extinct. https://t.co/z84z0Aj1KR,HOF
1123744860870193153,"RT @lilsasquatch66: My dads cooking                   ISIS
                                  🤝
                  really fucking bad",HOF
1130157481920008192,"RT @FemiAbodunde: @DPRK_News Shout-out all our British Gangstas🖖🏽💜....fuck being a peasant.🔥

#Gangsta Solomon: Rum is for fun and fucking,…",HOF
1123487859082702848,RT @dipityjimins: WHY DO I HAVE A FEELING THAT SHIT WAS PLANTAIN INSTEAD OF A BANANA FGHFDDSDGSS AND THEIR FIRST INSTINCT WAS TO TELL JUNGK…,HOF
1123562257646927872,RT @nikkicanape: my reply game weak as fuck but i swear i’m fun in person,HOF
1126904690132672512,@NoahCRothman We vote for him for president.,NOT
1127046948333088769,"RT @donttrythis: Bull. Shite. If you’re going to assert “facts”, at least be actually interested in them reflecting reality. You’re asserti…",HOF
1126825845627269120,RT @Richards_Karin: MTN's Jumia fell 19% after Andrew Left of Citron Research called it an 'obvious fraud'. Left is well known as a rather…,NOT
1123682793584766976,Fucking Her French Seams Part 11 #Hardcore #Erotic &gt;&gt; https://t.co/wg2wvP8DHU &lt;&lt; https://t.co/H6wnYOF62s,HOF
1126920867563298816,RT @sp0etynigga: Bitch you ain’t have to Blocc me 🤦🏽‍♂️😩🤣😂🤣😂 https://t.co/GLvB7mtyiG,HOF
1127008457209499648,"RT @egg_dril: donnt comment ""LMAO"" on my media unless your ass is detached from yourself. send me a picture,  of your ass on the ground. yo…",HOF
1123591567447433217,@MyNameIsRadzi FINE,NOT
1130125609433292803,@Tolu_lvd You’re an idiot,HOF
1130206005839704064,"RT @asherxloren: “but would you be able to rest?”

“you can rest now” https://t.co/cGehLHj6zB",NOT
1123826406541156353,My Ass Need To Be Sleep...,HOF
1123690968287469571,"RT @1061KISSFMDFW: ⚠️ HI #BTSARMY! ⚠️

Visit our Instagram page for a special announcement at 4pm! You won't want to miss it! Instagram: @1…",NOT
1130187253098135552,Now she gone think I’m a creep oh well,HOF
1123507937224396801,Tired of this single shit,HOF
1126960050755506176,RT @aupafigura: President? https://t.co/YkFnWd7CyD,NOT
1130257683867721728,fuck jeffree star,HOF
1123733611780497408,RT @delightedlyskit: The music industry is such a mean ass place and making legitimate friendships inside the business is easier said than…,HOF
1126989129861029895,RT @emhealyyy: james charles team trying to figure out what the fuck they finna do #jamescharlesisoverparty https://t.co/SO0Zb74TDM,HOF
1126933173668122624,Another one that thinks tommy is helping to expose grooming gangs - Jesus - sick of these gullible morons,HOF
1130019392853499904,"RT @haytlayf: Philippines is a racist, misogynistic, homophobic, and altruistic yet self-centered country. There are people who fight again…",HOF
1123772203538034688,"RT @BABYB0YBANGTAN: halsey: *performing*

namjoon: GO BESTFRSN THATS MY BESTFRANNN GO BESTFRAN!!!!!!!",NOT
1123512836162908160,"@michelleskiwi @edamemebeans The way I’m crying wtf thank you so much for this Michelle, this is the shit I need to… https://t.co/dskp1E2JOP",HOF
1123707825170128897,RT @50shadesofday_: Ppl think I’m nuts when I say I want to date to marry bc I’m 21.. like we don’t gotta get married fuckin tomorrow or ev…,HOF
1126844313118228480,"“i need a little more luck than a little bit
'cause every time i get stuck the words won't fit
and every time that… https://t.co/OfGA5A0SKF",NOT
1123693119948623877,Nobody got time for this shit,HOF
1126902152583163905,RT @ItsFoodPorn: Orange Chicken and Chow Mein. https://t.co/59cOIrlft3,NOT
1123653102115139590,"RT @EXOFANCAM60sc: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to stre…",NOT
1123625151264952320,@lietomelwt MOOD SAME BUT THEN AGAIN THE REASON IT PROBABLY WON'T WORK OUT IS MONEY AND WE ARE SEARCHING FOR WAYS T… https://t.co/91v4WX9dJG,NOT
1126889229911560193,"RT @NetflixLifee: You're not the only ones who want to see #Lucifer season 5! 

#LuciferSeason5 

https://t.co/PmN5BYVfMg",NOT
1123608143349444612,"RT @90sWWE: ""DTA YOU STUPID PIECE OF TRASH"" @RealMickFoley @steveaustinBSR https://t.co/1hQwLrxF2z",HOF
1123538555655995392,Go the #StopAdani chicks!!! 👏👏👏 #TheWeekly,NOT
1123529386899189760,"Been a while since I had a little Willie in my mouth 

And yes. I swallow. https://t.co/9MqRHmtrb5",NOT
1127022029985595392,"you put the ""utu"" in OUR ""future""😉😂",NOT
1130018348488544257,@Sugar_Tits_Bear Fuck fat acceptance. We're all worth better than that. Me August 2018 vs me May 2019. 👌 https://t.co/MQMWVzyxLR,HOF
1126989717059375104,"@realDonaldTrump You moved on him like a bitch, fuck you trump",HOF
1126899036194267136,RT @hippuscampo: ezra miller is gender fluid and everyone is ignoring that can y’all shut the fuck up and respect non-cis people https://t.…,HOF
1123811818739249154,"RT @sweatyhairy: I like those nike shirts that just say somethin like ""FUCK SLEEP"" or ""HARDEST DICK IN THE ROOM"" on the front",HOF
1123696399877586950,"RT @WorldWideChels: Barcelona away isn't for all English teams. 

This image will never get old. #CFC https://t.co/OLLwSQwUOF",NOT
1123767325583446017,RT @imnotthatsad: I’m going to continue to better/love myself. I’m going to be a beauty manager. I’m going to get my shit together. I’m goi…,HOF
1123656885348065280,"RT @notk4iley: .@UMG so uh, fuck you guys. i don’t make any money off posting my 30 second covers on twitter. fuck you for censoring creati…",HOF
1123612090193858561,RT @MoodaLisa: Damn. Y’all Reay Don’t Be Wanting The Poor To Enjoy Shit 😂😂😂😂 https://t.co/D0wq4Y625m,HOF
1130067677677006848,4 people followed me // automatically checked by https://t.co/pgdQBg8XkC,NOT
1130217724746063873,RT @TheOnion: PBS Defends ‘Arthur’ Episode Where Mr. Ratburn Reveals He’s The Ultimate Twink Power Bottom https://t.co/08gvu83W1e https://t…,NOT
1130237538621304832,... where the fuck is my pinned,HOF
1123601365362720769,RT @LindseyGrahamSC: “You know how you make America great again? Tell @realDonaldTrump to go to hell” https://t.co/pBLaZ1kgUV,HOF
1123558168234209281,"RT @RoseBro49034242: @Alyssa_Milano My mom was a single mother, unmarried, daughter of a Pentecostal preacher, with a rare blood disease an…",NOT
1123682034394832897,"RT @LustyLacroix: ❝Mmm~ Mmmm...❞ 
♡ |-——————| ♡ |——————-| ♡
↳Like to keep fucking her ass.
 ↳RT to cum in her purple hole.
  ↳Both to thrus…",HOF
1123610831881682944,RT @daveg2018: Anyone who doesn't say their mobile number in the 5/3/3 format is a fucking danger,HOF
1130137743554744320,@EmilyAdele18 @petermonn I’m looking for a guy who likes to fuck me hard my little tight pussy. my pussy is also pe… https://t.co/qW84lIPHdo,HOF
1126787266385342464,"@jaxs_talks @realDonaldTrump #PresidentTweety could tell his supporters
""I phucked your mother and I am your father… https://t.co/t6vPeCBkVR",HOF
1127030137592209408,me at block party to b*ileys mii head ass in the pit,HOF
1123815358731816960,@v4karian Arggg i get was thinking that seems like a very stressful way of doing something. Lovely work as usual. H… https://t.co/qPL15X3Shp,NOT
1130336956204720128,@RawStory @RawStory He's a Goddamn liar.,HOF
1123748837070462979,"RT @Lrihendry: @ChatByCC @realDonaldTrump The Democrat women in this Congress are not only stupid, they’re hateful they use violent rhetori…",HOF
1130242328524992512,Need one asap any1 ik drop user,NOT
1130210850277601280,"RT @taeilrnb: flo taeil shit, bitch ! https://t.co/IYc83ioRRt",HOF
1123789236623351810,RT @sprinkleofjesus: I know how hard it is to just sit back and everything feel out of your control. You’re going to be thankful you didn’t…,NOT
1126945274239361024,RT @boobster: God damn! I can't possibly get enough of _LuckyCharms massive fucking rack LIVE on cam ➡ https://t.co/TR3iPnWBpy 🤤 https://t.…,HOF
1130138787907031043,@ezioisntcool56 this why this generation stupid :/,HOF
1126910260168421376,"RT @nurhidayu_j: If you’re my man, I won’t be entertaining other men.

You’re the only one I wanna hang out with, travel with, the only man…",NOT
1130197323647246336,RT @nowthisnews: 'We need to see other people like ourselves to help us define who we are.' — Tony nominated actress @LaurenRidloff is brin…,NOT
1127042238155055105,might fuck around have to pay me in blood.. 🔥 https://t.co/aXadlHhF5k,HOF
1126901565380542464,RT @Drebae_: I didn’t even know this was a thing.... I want everybody involved ARRESTED. Y’all are trash and don’t deserve the companionshi…,HOF
1123700183173353472,"I'll be midway through chats then all of sudden, they evaporate into a white screen. It's fucking creepy and dodgy bru",HOF
1123554145867370497,"RT @RaheemKassam: You should be sorry. You've just alienated one of the largest TV audiences in the country. We'll never use your product,…",NOT
1127054074464145408,Bro I sick of being tried SMH,NOT
1123602481039204353,"RT @wohbts: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to reply wi…",NOT
1126895030667554816,"⚽️🥳 THE BIG 5-0 🥳⚽️
Congratulations to our Coaching Director, Mr. Jon Parry, on his fiftieth birthday! He has worke… https://t.co/gK535rUSG4",NOT
1130167976093802496,@nuby_1k Well damn 🤣♿️,HOF
1126770749224525824,RT @BusyPhilipps: I spoke about my abortion on my show tonight because I can not sit idly by while women’s rights are stripped away. https:…,NOT
1130302688762191877,RT @Miss_Talie: Brienne went from being my favorite bitch to ending the show updating a bitch ass nigga’s Wikipedia page https://t.co/fbmda…,HOF
1123625579092283392,RT @CUTEASSMOEMOE: My line be dry because of me fr lol I don’t be tryn fuck wit nobody 😭,HOF
1126990836930158593,RT @triviageuk: what the actual fuck https://t.co/aSnBVNgHiG,HOF
1130150775261421572,"RT @Aeonian_V: @BTS_twt [TRANS]

Jungkook-ah I love you

🔈:🐹Who are you! 
🐥It’s jungkook 😂
🐹Who is it!
🐥Ah Jungkook-ssi
🐹Ah Jungkookie
🐰You…",NOT
1126792706406137856,"RT @heartspocky: One of these days someone's gonna write an abo fanfic, change the names of the characters and get it published. It's going…",NOT
1130083750275092481,"You're for Impeaching Trump? Well, I hope you lose re-elecction.",NOT
1126866391951450112,@dietc0caine thank you you're an angel :( I still need to lose at least 5kgs and then 5 more 🙃❤,NOT
1130093246154022913,"Sun, 19 May 2019 21:50:00 +0900",NOT
1123660786067484675,"@Henry44857029 Either way he did need to go, a fireplace salesman in charge of the MoD, it's a no from me.",NOT
1126750121662660608,4 people followed me // automatically checked by https://t.co/91VfAnZBXo,NOT
1123701273658839041,RT @starksbruce: pepper “kicking the bad guy’s ass” potts https://t.co/eQotKNaK1g,HOF
1126747332437897216,RT @shxxxb131: America's ass               Korea's ass https://t.co/v2Ah69Qa6G,HOF
1126892283398447111,Each of which I have tried to sensibly respond to and been called a liar and worse.  But the penultimate was when s… https://t.co/S1dBM8F655,NOT
1123642008155901952,@bakaberries Get on Smash,NOT
1126853288945696769,"me at 3 this morning, *sniff* “who needs a man when i have a whole bag of pizza rolls.”",NOT
1123723641915678723,"RT @hskissey: meanwhile harry: 

-sold out two world tours 
-28 award winning artist
-the face of gucci
-cohosting the biggest met gala in…",NOT
1126985203984027650,@jayRecher GO WARHAWKS,NOT
1130252445194567680,like im sorry but jake paul shouldve been over and done with YEARS ago. he made a half ass apology for filming a de… https://t.co/Eag093WS9r,HOF
1123598358021431297,"vote for bts at the bbmas and i'll eat ur ass
#BBMAsTopSocial BTS @BTS_twt ©",NOT
1126919743510913025,RT @StillJ93: Grass only looks greener on the other side when you’re staring over the fence instead of mowing your own lawn.,NOT
1130166248019509250,Damn this light long asf,NOT
1126890748287172608,RT @_antfranco: I need to rave once a month for my mental health,NOT
1130089571960709126,@dharmorla Her dad is fine but she is fine like her mum Chief!,NOT
1130110216345989121,"RT @SanOGram: Bitches think they MEG THE STALLION

Bitch , you MEG from Family Guy 🙄",HOF
1123625017051316225,closes eyes mb w the maintenance ppl gone i can go bac to sleep for a bit i kinda doubt it th,NOT
1126866677138956288,RT @xobritdear: Today I pray that the money you need for that bill you're worried about finds you.,NOT
1123497375966879744,Was going to say we are bus wankers today but as we have been waiting for 30 fucking minutes for stagecoach. Maybe.… https://t.co/Y1eUckqCVF,HOF
1127051574654767104,D'Antoni got to be the worst coach ever. Hyped up gas. Sits on the bench and calls no plays.,NOT
1126820837611442176,RT @ThickMzansiBBW: What a great ass https://t.co/kQgjzNyVr8,HOF
1126914534147592195,@imbubbles_20 @ggukfair https://t.co/iuTwaE09VL HERE YOU GO 💜,NOT
1123577474615533570,fucking girls wheel of porn amateur housewife fucking list of free porno sites real sexy movies myanmar   sexyiest… https://t.co/gsgLLzUuML,HOF
1130166625515139074,RT @charliekirk11: RT if you think Republicans should be giving Trump awards and THANKING him for what he’s done for our country not talkin…,NOT
1126906883766226944,RT @Ramirez12jilian: This is fucken stupid https://t.co/d2umbW9HK0,HOF
1130245604263813123,"RT @BrunoDurso: @maximilian_ ""I'm fucking crying"" https://t.co/0yWf54MWc1",HOF
1126776763843891200,RT @MsLeaSalonga: Holy crap. This is what happens when our young people remain ignorant about their reproductive and sexual health. https:/…,NOT
1126885991946416128,RT @Xcanogilbert: If you’re working towards something HANDLE THAT SHIT BIHHHH https://t.co/QBr3vPXz0W,NOT
1126836281017868288,RT @J0DIESST: auba hasn’t been great but pretending he’s shit in the prem is mad cos he scores goals https://t.co/E7jVQQGx6c,HOF
1123665504663736325,mamma mia here we go again,NOT
1123502195234803712,RT @Pink: Is there someone close 2 U that you can talk to? Ill tell you this: being 14 can really suck. But not getting to be 15 sucks way…,HOF
1130103044086140929,I  can't wait anymore fuck! Come to Brazil soon please,HOF
1127028992513540096,RT @TonyPaul45: I wrote this song in honor of the Greatest President to ever walk the Earth. My President @realDonaldTrump . Sir you have d…,NOT
1123576266626519040,"RT @noahbradley: If you make art, you're an artist.

If you're just learning, you're still an artist.

If you don't make money from art, yo…",NOT
1127063331309793280,"@hirobotix Of course, at the scent of his master, Riceball perked and jumped up to Hiro’s shoulder.
“Vee! Eevee!” H… https://t.co/dCxV1iN9x4",NOT
1130207356397080577,"Till you notice me, always with you 
I see your smile from far away
You’re so dazzling that my eyes grow faint
My heart is racing again",NOT
1130194421180510208,Never will you ever see another series where the characters look absolutely gay but are the manliest mother fuckers… https://t.co/7IAAeQy1iD,HOF
1126885958367031297,"RT @softehun: everyone: is the chanhun sub-unit happening??? 
sm ent: [silence]
chanhun on ig: fuck it we’ll confirm it ourselves https://t…",HOF
1123773193410494464,RT @imsadloI: on IG i have 1256 followers and on the last pic i posted it only got 153 likes. i’m not trying to start shit with anyone but…,HOF
1126966413510549505,RT @nollie_gloria: The man you can't stop thinking about is currently sending some other girl transport money to go and spend the weekend w…,NOT
1123739664152707072,RT @LeadLawson: Now that is America’s ass https://t.co/RLSs0FAPdP,HOF
1123724384273928193,RT @Scrufflez: Yaaasss beeetch! I'm watching this right now! If you're reading this tweet then you've gotta do the same! Show the Possum so…,HOF
1123676577609519108,"RT @ShehuSani: One man see me inside train from Kaduna to Abuja,he come shout say “Ah even you Senator dey join train?”;I come look am for…",NOT
1130209696844001280,"RT @ReneeCarrollAZ: THIS IS A CRISIS!

This is at the Tapachula, Mexico border, where they're making their way to America!

It's mostly you…",NOT
1123780587972644864,"RT @TheTunnelingCat: #TransCrowdFund Hey all I'm Kaya, today is my birthday, and all I want is to get my name changed https://t.co/okUAdD7t…",HOF
1126790500214767617,"RT @Fvrrara: THIS GAME FUCKING SUCKS DOGG!!! FUCKKKKKKKKKKKKKKKK!!!!!!!!! 
SEASON 9 TODAY SHOULD BE EVEN BETTER......... https://t.co/Nu3X1…",HOF
1123531299510280193,RT @LisaMRomano: Simple salad: poached chicken in wasabi orange mayo; segmented orange; Lebanese cucumber slices; black sesame seeds #food…,NOT
1127052958779228161,@BPX5HH @blackpersonaa idk how they found you 🚶🏽‍♀️🚶🏽‍♀️,NOT
1126825019332550656,RT @arieella_: I drove by my son’s school and was on my way to work and realized I never dropped his ass off and he AINT SAY SHIT https://t…,HOF
1130117615068766208,I don't need not one bitch to do anything for me!,HOF
1126895596898357248,Never met a mother like my mom she never folds no matter how hard ANYTHING GETS. She keeps it pushing&amp;goes 100x har… https://t.co/EkYcBZfjiF,NOT
1130151890929561600,"7 days of work down, 5 more to go 😰😰 send help and chocolate x",NOT
1130301182994522113,@sansquish WHITE LIE WAS NOT FUCKING PLAYING 💀💀💀 I sksksnks,HOF
1126847844718190594,RT @idler_wyzo: 😂😂😂😂 fuck !!!! https://t.co/qX5VqAlWbT,HOF
1127009287685988352,RT @MichaelGoros: @robreiner Who was president in 2016? What did he do about it? #ObamaSpiedDemocratsLied,HOF
1127063490685014016,BECAUSE HE’S FAT HAHA. BIG SEXY LMAO!,HOF
1130217137514209280,RT @realDonaldTrump: I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,NOT
1126983555635130368,@cuppymusic @Maybelline You too fine abeg,NOT
1123689701590884352,"@danieltiluk Because of the amount of work he's put in. 

He's basically Barca's Sissoko. Without him, they ain't w… https://t.co/6a9Qj00AEQ",NOT
1127000806799159296,When the whole team eating fuck what the outsiders gotta say 🤞🏽,HOF
1123598840395964416,RT @StolleryKids: Get your #Stollery tote bag at @WalmartCanada today! Stop by your local store and buy a tote for $3. All proceeds go to s…,NOT
1126745751181189121,"And if you find a Filipina, and she’s fine, you better keep her. Cuz there ain’t nothing like a Filipina girl. 🤪",HOF
1123702506788413441,RT @brianklaas: All you need to know about Lindsey Graham is that in 2016 he said Trump was “crazy” and a “kook” who was “not fit to be pre…,NOT
1127004858501029888,Living in barns n shit,HOF
1123619476367343617,Die partner suck... well that's one way to go 😂😂😂,HOF
1123767208142888961,"Should the Jewish Americans side with the Nazis w/ AR-15s or the left ? 😒

Did they just ask that ? 🧐😕",NOT
1123580154754797570,@B_Boogie22 @Gr3atness_ All I said he’s had a lot of help when people say he didn’t and I showed y’all all the numb… https://t.co/m3NYpoO3mf,NOT
1123679484278902784,"@EdKrassen @KamalaHarris He’s an attorney ffs and doesn’t know what ""suggest"" means...#LockUpBarr",NOT
1123525553305391104,"Bishop Richard ""Mr. Clean"" White - I'm Glad I Don't Look Like What I've Been Through (feat. Myron Williams)",NOT
1123767870838669313,"@MatteoAdragn @HillaryClinton @realDonaldTrump “You’re going to need it”

Shes going to need asylum in America? What a dumb fucking comment.",HOF
1130119120832253954,"RT @kyungseng: Kyungsoo: “Someday I want to do music that I want to do. Because I also like singing, I don’t know when it will be, but I th…",NOT
